organizer_id,signup_country,signup_date,first_event_create_date,first_publish_date,first_paid_publish_date,total_events_published,first_event_category,first_event_country,lifetime_revenue,lifetime_tickets
132101645,USA,1/29/12,1/29/12,2/3/12,2/3/12,245,NULL,US,58161,12576
132133125,USA,1/29/12,8/26/15,8/27/15,2/28/16,91,Community & Culture,AU,11269.91,1553
132179105,USA,1/29/12,1/9/14,4/19/14,NULL,3,Science & Technology,ID,0,134
132190235,Singapore,1/30/12,1/30/12,4/20/12,12/6/12,1186,NULL,SG,3173.25,4693
132282095,UK,1/30/12,1/30/12,1/30/12,4/20/12,317,NULL,NULL,391379.92,17096
132470775,USA,1/30/12,9/9/14,9/9/14,NULL,2,Business & Professional,US,0,53
132529185,USA,1/31/12,1/31/12,3/12/12,NULL,22,NULL,GB,0,448
132561555,Ireland,1/31/12,7/24/12,7/24/12,8/23/12,69,NULL,NULL,5210.32,1648
132620065,USA,1/31/12,1/31/12,1/31/12,4/24/12,33,NULL,US,10395.08,5424
132849955,USA,1/31/12,1/31/12,1/31/12,1/31/12,486,Music,US,97124.99,15115
132878025,UK,2/1/12,2/1/12,2/1/12,2/1/12,606,NULL,GB,775553.19,2400
132971945,Canada,2/1/12,4/10/12,4/19/12,4/19/12,186,Film & Media & Entertainment,CA,6272.45,1040
133118575,USA,2/1/12,2/1/12,2/1/12,2/1/12,2533,NULL,US,0,1479
133324605,USA,2/2/12,5/16/12,5/16/12,5/16/12,3565,Business & Professional,US,252858.9,474
133343095,USA,2/2/12,3/30/12,5/10/12,NULL,752,NULL,US,0,5815
133447905,UK,2/2/12,2/10/14,2/10/14,2/10/14,82,NULL,GB,176.7,19
133632415,USA,2/3/12,6/28/12,6/28/12,6/28/12,6,NULL,US,1200,11
133900615,USA,2/4/12,8/6/14,8/6/14,10/29/15,194,Business & Professional,US,263.88,65
134062105,USA,2/5/12,2/5/12,2/5/12,2/5/12,365,NULL,US,1510,120
134290895,USA,2/6/12,2/6/12,2/6/12,11/27/12,123,Business & Professional,US,0,1762
134352565,USA,2/6/12,5/13/13,5/13/13,5/13/13,4,NULL,NULL,3319,41
134370195,USA,2/6/12,6/11/12,12/20/12,12/20/12,433,NULL,NULL,168496.96,2146
134435875,USA,2/6/12,2/6/12,2/6/12,2/6/12,27,Film & Media & Entertainment,US,65,7
134506475,UK,2/7/12,3/7/12,3/26/12,5/29/13,173,NULL,GB,18066.64,7590
134617985,USA,2/7/12,2/7/12,2/9/12,7/23/14,1471,NULL,US,43503.21,37372
134847065,Italy,2/7/12,1/8/14,1/9/14,1/9/14,744,Travel & Outdoor,IT,41632.79,258
134915935,UK,2/8/12,8/28/14,8/29/14,8/29/14,5,NULL,GB,283.22,12
135028915,UK,2/8/12,2/8/12,2/16/12,2/29/12,109,Business & Professional,GB,10513.93,1067
135126025,USA,2/8/12,2/8/12,2/9/12,2/9/12,420,NULL,US,17,53
135148805,USA,2/8/12,2/8/12,2/21/12,2/21/12,17,NULL,US,2994.06,233
135265915,USA,2/9/12,9/4/15,9/4/15,NULL,1,Other,JE,0,2
135373985,USA,2/9/12,2/9/12,2/9/12,2/9/12,69,Travel & Outdoor,US,6,1
135404105,USA,2/9/12,6/17/15,6/17/15,NULL,5,NULL,US,0,42
135541325,Australia,2/9/12,8/22/15,12/7/15,12/7/15,156,Other,AU,1848.19,35
135590365,USA,2/9/12,2/9/12,2/14/12,2/14/12,4331,Food & Drink,FR,2390085.71,11580
135714975,USA,2/10/12,2/10/12,2/10/12,2/10/12,73,NULL,US,41077.78,980
135727105,USA,2/10/12,1/15/16,1/15/16,1/15/16,347,Film & Media & Entertainment,GB,0,4
135758105,USA,2/10/12,2/3/15,2/17/15,2/17/15,138,Community & Culture,US,0,10
135917455,USA,2/10/12,3/22/16,3/22/16,3/22/16,22,Performing & Visual Arts,US,NULL,0
136068185,USA,2/12/12,2/12/12,2/12/12,NULL,14,NULL,OM,0,361
136138035,Canada,2/12/12,2/12/12,3/12/12,3/12/12,45,NULL,NULL,46567.96,1760
136169685,USA,2/12/12,9/22/15,9/23/15,9/23/15,5,Charity & Causes,US,1355,19
136290025,USA,2/13/12,2/13/12,2/13/12,NULL,535,NULL,US,0,9562
136807395,USA,2/14/12,2/14/12,5/9/12,5/9/12,61,NULL,US,539610.5,3115
137102395,Canada,2/15/12,2/15/12,2/20/12,NULL,39,NULL,CA,0,733
137159505,USA,2/15/12,11/26/14,11/26/14,NULL,560,Family & Education,US,0,187
137184045,Australia,2/15/12,2/15/12,2/20/12,5/29/12,880,Family & Education,NULL,18542.96,9166
137255855,Ireland,2/16/12,3/26/12,3/26/12,7/26/13,189,Business & Professional,IE,106.59,2563
137322085,USA,2/16/12,7/5/14,7/5/14,NULL,27,Business & Professional,NULL,0,121
137362015,USA,2/16/12,2/16/12,3/1/12,3/28/13,144,NULL,US,50269.01,4910
137426235,USA,2/16/12,12/31/13,12/31/13,NULL,93,NULL,US,0,473
137481975,USA,2/16/12,10/14/13,4/15/14,6/16/15,6,Other,US,0,3
137507335,USA,2/16/12,10/30/14,10/30/14,11/11/15,4,Community & Culture,US,0,110
137630925,UK,2/17/12,2/20/12,2/20/12,2/20/12,2005,NULL,GB,224377.04,7977
137836305,USA,2/17/12,11/3/13,11/3/13,11/3/13,8,NULL,US,1190,46
137946455,Singapore,2/18/12,2/18/12,2/18/12,12/31/13,154,Business & Professional,SG,1337.95,1727
138004835,USA,2/18/12,6/10/14,6/10/14,NULL,1,Music,US,NULL,0
138070765,USA,2/19/12,4/15/12,4/15/12,6/2/12,145,Business & Professional,US,6526.3,5620
138132585,Australia,2/19/12,2/19/12,2/19/12,NULL,137,NULL,AU,0,5717
138139025,USA,2/19/12,1/1/14,1/1/14,NULL,934,NULL,AU,0,10621
138556005,Australia,2/21/12,3/18/15,3/18/15,3/18/15,891,Seasonal & Holiday,AU,63088.37,3263
138576555,USA,2/21/12,6/8/15,6/9/15,NULL,27,NULL,NULL,0,139
138807645,USA,2/21/12,4/16/12,7/9/12,NULL,42,NULL,US,0,525
138847265,USA,2/21/12,6/17/15,6/17/15,6/17/15,954,Music,US,950,38
138957185,UK,2/22/12,2/22/12,2/22/12,2/22/12,23,NULL,GB,3924.28,132
139150625,USA,2/22/12,5/23/12,6/6/12,6/6/12,2022,NULL,US,520049.02,15323
139233975,USA,2/22/12,2/22/12,4/13/12,NULL,597,Other,US,0,15507
139477485,USA,2/23/12,8/8/14,8/8/14,NULL,41,Music,US,0,6656
139660345,USA,2/23/12,2/23/12,2/27/12,2/27/12,80,Religion & Spirituality,US,5251.07,978
139995655,USA,2/24/12,5/15/13,5/15/13,5/15/13,136,NULL,US,36200.4,120
140337665,USA,2/26/12,5/11/13,10/31/13,12/10/13,48,NULL,US,1845,150
140360665,USA,2/26/12,2/26/12,2/26/12,2/24/14,29,NULL,MY,8218.56,1156
140508425,Canada,2/27/12,2/27/12,2/27/12,2/27/12,64,NULL,CA,53707.47,2198
140513475,USA,2/27/12,2/27/12,9/14/14,9/14/14,223,Music,US,12020,6589
140569435,USA,2/27/12,2/27/12,2/27/12,2/27/12,209,NULL,US,21865.4,4305
140824695,Ireland,2/28/12,2/28/12,3/24/14,4/28/14,740,NULL,IE,60096.45,19600
140825205,UK,2/28/12,2/28/12,2/28/12,2/28/12,22,NULL,GB,10917.54,467
140839135,UK,2/28/12,2/28/12,2/28/12,3/22/12,4756,Other,GB,0,1527
141037295,Canada,2/28/12,2/29/12,3/1/12,3/1/12,87,NULL,CA,17554.72,1801
141124355,Canada,2/28/12,5/13/13,5/14/13,5/14/13,4,NULL,CA,5737.97,244
141382365,USA,2/29/12,8/11/15,8/11/15,8/11/15,43,NULL,US,1450,12
141583765,USA,2/29/12,2/29/12,2/29/12,2/29/12,250,NULL,NULL,248670,2020
141601865,USA,2/29/12,2/8/16,2/8/16,2/8/16,78,Hobbies & Special Interest,GB,NULL,0
141679465,USA,3/1/12,5/10/15,5/10/15,NULL,120,Other,CA,0,1
141706415,USA,3/1/12,11/6/13,5/26/14,5/26/14,1,Community & Culture,US,NULL,0
141778685,USA,3/1/12,2/1/13,2/1/13,NULL,122,NULL,US,0,2546
142202845,USA,3/2/12,3/2/12,6/17/14,NULL,1,Film & Media & Entertainment,US,0,9
142348695,USA,3/2/12,11/12/16,11/12/16,NULL,39,NULL,NULL,0,3
142421575,USA,3/3/12,8/24/13,8/24/13,8/24/13,9,Food & Drink,US,7052.92,205
142656345,Australia,3/4/12,3/4/12,3/12/12,12/3/12,330,NULL,AU,8310.96,25878
142911595,Canada,3/5/12,11/6/13,1/31/14,1/31/14,5513,NULL,CA,96692.43,3733
143102445,Australia,3/5/12,3/5/12,3/8/12,3/8/12,16,Business & Professional,AU,71820.74,495
143380305,USA,3/6/12,3/8/12,3/8/12,3/8/12,381,Religion & Spirituality,US,436274.88,12307
143576525,USA,3/6/12,10/29/14,10/29/14,NULL,2,Community & Culture,US,0,24
143852885,Canada,3/7/12,2/23/15,3/1/15,3/1/15,14,Business & Professional,CA,519.7,1662
143881335,USA,3/7/12,3/7/12,3/7/12,10/16/12,28,Family & Education,US,555,11
143914485,USA,3/7/12,3/7/12,3/7/12,3/7/12,50,NULL,US,46717.27,1960
143930665,USA,3/7/12,8/11/14,8/11/14,4/7/15,2,Health & Wellness,US,105,109
144203175,USA,3/8/12,3/8/12,3/8/12,NULL,1626,NULL,NULL,0,733
144422845,USA,3/8/12,3/8/12,3/9/12,NULL,56,NULL,US,0,2411
144560365,UK,3/9/12,3/9/12,3/9/12,5/13/15,413,Other,GB,2221.37,6216
145064585,USA,3/10/12,3/28/13,3/28/13,3/11/15,109,Religion & Spirituality,US,10,211
145076775,USA,3/10/12,4/24/14,6/3/14,6/3/14,7,Charity & Causes,US,82544.65,421
145095365,USA,3/11/12,10/25/12,10/25/12,NULL,306,NULL,NULL,0,67
145175315,Canada,3/11/12,9/24/12,11/9/15,11/9/15,2,Charity & Causes,CA,16402.77,186
145267325,Australia,3/11/12,3/13/12,3/13/12,3/13/12,773,NULL,NULL,374822.08,9736
145582625,USA,3/12/12,2/24/15,2/24/15,2/24/15,118,Family & Education,US,230,26
145801355,UK,3/13/12,4/9/12,4/9/12,4/9/12,98,NULL,NULL,1178440.4,3206
145839265,USA,3/13/12,8/22/13,8/22/13,NULL,100,NULL,US,0,1424
145904415,USA,3/13/12,3/13/12,3/13/12,10/1/12,58,NULL,US,114074.64,1102
146030825,USA,3/13/12,12/13/15,12/13/15,12/13/15,5,NULL,US,7473.39,98
146473385,USA,3/14/12,6/7/12,6/7/12,6/7/12,151,Travel & Outdoor,US,548972.81,13016
146596295,USA,3/15/12,3/6/13,12/21/15,12/21/15,110,Health & Wellness,NULL,67861.71,342
147159205,USA,3/16/12,11/7/12,11/7/12,10/21/14,5,NULL,US,8615,230
147168745,USA,3/16/12,4/25/14,4/25/14,3/19/15,295,Performing & Visual Arts,US,54823.78,1693
147392535,USA,3/17/12,8/15/15,8/17/15,8/17/15,4,Business & Professional,US,2521,28
147889585,USA,3/19/12,11/28/14,11/28/14,11/28/14,12,Film & Media & Entertainment,US,0,9
147978195,Australia,3/19/12,3/25/12,3/25/12,8/1/13,471,Business & Professional,AU,63661.18,3990
148012305,USA,3/19/12,3/31/15,3/31/15,NULL,1,NULL,US,NULL,0
148162745,USA,3/20/12,3/20/12,3/20/12,3/20/12,23,Music,US,2815,87
148252525,USA,3/20/12,3/20/12,3/20/12,3/20/12,302,Business & Professional,US,38034.22,6697
148430405,USA,3/20/12,3/20/12,3/20/12,3/20/12,29,Performing & Visual Arts,US,5677.04,968
148907875,USA,3/22/12,5/28/12,5/28/12,5/28/12,18,NULL,IT,3387.92,29
148965905,USA,3/22/12,3/22/12,3/22/12,5/4/16,8,NULL,US,1561.36,635
149279775,USA,3/23/12,10/9/12,10/9/12,NULL,59,NULL,NULL,0,2940
149312085,Brazil,3/23/12,5/28/16,5/28/16,5/28/16,72,Business & Professional,BR,0,1
149357095,USA,3/23/12,3/23/12,3/23/12,NULL,359,NULL,US,0,13499
149449835,USA,3/23/12,5/20/15,5/20/15,NULL,92,Science & Technology,US,0,108
149481525,USA,3/23/12,3/23/12,1/2/13,1/2/13,1066,Sports & Fitness,US,111226.2,11986
149525065,USA,3/23/12,3/23/12,3/26/12,3/26/12,83,NULL,US,235118.19,11234
149611975,USA,3/24/12,3/24/12,9/4/15,NULL,3,Business & Professional,US,NULL,0
149737085,USA,3/24/12,1/31/15,2/18/15,2/18/15,4,Community & Culture,US,270,59
149848305,USA,3/25/12,3/25/12,4/2/12,4/2/12,125,Performing & Visual Arts,US,214591.07,1599
149855085,Canada,3/25/12,4/12/12,4/12/12,1/22/13,201,Film & Media & Entertainment,CA,30615.88,2350
149895345,USA,3/25/12,11/8/12,2/15/14,3/28/14,7,Performing & Visual Arts,US,0,11
149919305,USA,3/25/12,11/8/15,11/8/15,1/20/16,92,Seasonal & Holiday,US,0,40
149957185,Australia,3/25/12,3/24/15,3/24/15,3/24/15,1325,Business & Professional,AU,32515.74,1635
149995315,USA,3/26/12,3/26/12,9/18/12,9/18/12,764,NULL,US,1560.28,87
150303245,Australia,3/26/12,3/26/12,3/26/12,3/26/12,75,NULL,NULL,115415.61,1016
150403005,USA,3/27/12,3/27/12,3/27/12,3/27/12,16,NULL,NULL,NULL,0
150563955,USA,3/27/12,3/27/12,3/27/12,NULL,342,NULL,US,0,2167
150832785,USA,3/28/12,7/7/16,7/7/16,1/25/17,772,Home & Lifestyle,US,0,96
151194435,USA,3/29/12,3/29/12,3/29/12,3/29/12,17,Sports & Fitness,US,112535,1801
151281285,UK,3/29/12,11/6/14,11/6/14,11/6/14,124,Fashion & Beauty,GB,0,6
151483975,USA,3/29/12,3/29/12,3/29/12,3/29/12,820,Music,US,490330.75,20151
151516215,UK,3/30/12,3/30/12,10/18/13,10/18/13,21,NULL,GB,93136.13,921
151740835,USA,3/30/12,8/18/14,8/18/14,NULL,44,NULL,US,0,635
151871135,UK,3/31/12,3/31/12,3/31/12,3/31/12,8158,NULL,GB,178543.61,5112
151911785,USA,3/31/12,8/2/13,8/2/13,8/18/14,2465,Film & Media & Entertainment,US,94023.06,1558
151916865,Netherlands,3/31/12,3/31/12,4/3/12,NULL,242,NULL,NL,60.5,152
152126315,USA,4/1/12,2/23/13,2/23/13,2/23/13,39,Travel & Outdoor,NULL,4980,283
152288985,UK,4/2/12,5/2/12,5/2/12,5/2/12,56,NULL,GB,147333.09,472
152296805,USA,4/2/12,4/2/12,4/2/12,NULL,438,NULL,US,12,11159
152305275,UK,4/2/12,4/2/12,4/2/12,2/4/14,598,NULL,NULL,0,11172
152357115,USA,4/2/12,11/13/13,11/18/13,NULL,30,Other,US,0,2407
152452315,USA,4/2/12,1/3/14,1/7/14,NULL,2,NULL,US,0,263
152736275,USA,4/3/12,4/3/12,4/3/12,NULL,81,Business & Professional,US,0,810
152816245,USA,4/3/12,10/15/13,10/15/13,NULL,142,Business & Professional,US,0,112
152819925,USA,4/3/12,4/3/12,4/9/12,4/9/12,239,Performing & Visual Arts,US,22400.92,1761
152946675,USA,4/3/12,6/11/12,6/11/12,6/11/12,6,Music,US,1098,27
153118795,UK,4/4/12,4/12/12,4/13/12,4/13/12,69,Other,GB,9065.82,527
153135475,USA,4/4/12,4/4/12,4/4/12,4/4/12,74,NULL,NULL,5657.82,685
153139885,USA,4/4/12,4/16/13,4/17/13,NULL,17,NULL,US,0,130
153376115,USA,4/4/12,4/4/12,4/13/12,4/13/12,442,NULL,NULL,546357.24,5032
153470255,UK,4/5/12,2/20/14,2/20/14,NULL,391,NULL,NULL,0,4087
153665605,USA,4/5/12,10/20/15,10/20/15,NULL,1,Home & Lifestyle,US,0,16
153729855,Canada,4/5/12,4/5/12,4/5/12,NULL,1615,NULL,CA,0,4386
153748855,USA,4/5/12,4/7/12,4/7/12,4/14/12,25,NULL,US,638.2,309
153754605,Australia,4/5/12,5/26/12,12/20/12,12/20/12,74,Business & Professional,NULL,55678.24,2000
153912255,USA,4/6/12,4/6/12,7/25/12,10/30/12,22,NULL,US,58814.73,2351
154011765,USA,4/6/12,9/2/15,9/3/15,NULL,239,Science & Technology,US,0,83
154028755,USA,4/6/12,4/6/12,4/6/12,4/6/12,2927,NULL,US,16838,210
154121865,USA,4/7/12,12/7/12,12/7/12,12/7/12,16,NULL,US,125,4
154220875,USA,4/7/12,8/17/15,8/17/15,8/17/15,6,Performing & Visual Arts,US,4208.56,168
154857845,UK,4/10/12,4/10/12,4/13/12,NULL,107,NULL,GB,0,1223
155039795,USA,4/10/12,8/22/13,8/22/13,8/22/13,7,NULL,US,250,9
155110245,USA,4/10/12,4/10/12,4/10/12,3/12/13,149,NULL,NULL,508.98,38970
155365825,USA,4/11/12,4/11/12,4/11/12,NULL,47,NULL,US,0,875
155678495,USA,4/12/12,12/22/16,12/22/16,12/22/16,4,Sports & Fitness,US,607.66,8
156003825,USA,4/12/12,4/12/12,5/14/12,5/14/12,181,NULL,US,39777.97,411
156101995,USA,4/13/12,10/20/14,10/20/14,11/6/14,67,Music,CA,67747.83,1279
156458495,USA,4/14/12,1/17/15,1/17/15,4/13/15,31,Other,US,0,36
156600635,USA,4/14/12,4/4/16,4/4/16,4/4/16,16,Home & Lifestyle,AU,40.87,12
156894425,USA,4/16/12,7/25/13,7/25/13,4/16/14,7,Religion & Spirituality,US,420,18
157079795,USA,4/16/12,1/16/15,1/16/15,NULL,3,Family & Education,US,0,1
157242235,Australia,4/16/12,4/16/12,4/16/12,4/16/12,1231,NULL,NULL,12892.93,70
157366875,USA,4/17/12,9/25/15,9/25/15,NULL,73,NULL,NULL,NULL,0
157494955,USA,4/17/12,4/17/12,4/18/12,NULL,53,NULL,US,0,2558
157508715,USA,4/17/12,4/17/12,4/17/12,10/2/12,164,NULL,US,19357.42,4005
157980265,USA,4/18/12,4/18/12,4/18/12,7/13/12,102,NULL,US,37008.68,2245
157982555,USA,4/18/12,3/11/16,3/11/16,3/11/16,1,NULL,IE,NULL,0
158121015,USA,4/18/12,6/16/15,6/17/15,NULL,8,Other,US,0,13
158431035,Canada,4/19/12,2/1/16,2/1/16,2/1/16,1,NULL,CA,2171,65
158653355,UK,4/20/12,12/4/13,12/4/13,NULL,18,Science & Technology,GB,0,46
158866215,USA,4/20/12,4/20/12,4/20/12,4/20/12,8,Music,US,115144,2015
158873555,USA,4/20/12,1/28/15,1/28/15,NULL,58,Religion & Spirituality,US,0,1
158981575,Australia,4/20/12,4/20/12,4/30/12,8/26/12,274,Business & Professional,AU,1661.42,3933
158993475,USA,4/20/12,4/20/12,4/20/12,6/1/12,83,NULL,CA,15554.63,375
159031105,Italy,4/20/12,4/20/12,4/21/12,3/23/16,911,NULL,NULL,1.13,44927
159140815,USA,4/21/12,1/28/14,1/28/14,NULL,28,NULL,US,0,16
159358415,Australia,4/22/12,4/6/14,4/6/14,4/6/14,19,Charity & Causes,AU,26740.1,574
159470045,USA,4/23/12,4/23/12,5/14/12,5/14/12,48,NULL,US,4849314.72,6295
159595375,USA,4/23/12,4/4/14,4/4/14,4/4/14,1,NULL,US,NULL,0
159674315,USA,4/23/12,10/15/12,10/15/12,10/15/12,10,NULL,US,1178.57,53
159748385,USA,4/23/12,4/23/12,4/23/12,4/23/12,3065,Business & Professional,MY,7450,2978
159831255,UK,4/24/12,4/24/12,5/25/12,2/7/14,1264,Film & Media & Entertainment,NULL,77572.18,13768
159936325,USA,4/24/12,4/25/12,4/26/12,NULL,398,NULL,US,0,1002
159964375,USA,4/24/12,4/24/12,4/27/12,NULL,36,NULL,US,0,990
160088965,Canada,4/24/12,5/8/13,5/8/13,5/8/13,106,NULL,CA,301918.89,4031
160163825,USA,4/24/12,11/19/12,12/12/12,12/12/12,186,Music,US,188855.84,5713
160293555,USA,4/24/12,9/26/12,10/1/12,10/1/12,636,Business & Professional,US,67031.07,9322
160398615,UK,4/25/12,4/25/12,4/25/12,6/20/12,751,NULL,GB,110083.38,9776
160604935,USA,4/25/12,9/24/16,9/24/16,9/24/16,2,Performing & Visual Arts,US,10,48
160661085,USA,4/25/12,4/25/12,4/25/12,7/29/12,306,NULL,NULL,2841.99,177
160754585,USA,4/25/12,4/25/12,4/26/12,4/26/12,389,Film & Media & Entertainment,US,194354.8,3527
160888195,USA,4/26/12,4/26/12,4/26/12,NULL,808,NULL,US,0,1597
160962725,USA,4/26/12,1/28/15,6/3/15,NULL,5,Charity & Causes,US,0,45
161028265,USA,4/26/12,1/28/15,1/28/15,1/28/15,39,Music,US,NULL,0
161454325,USA,4/27/12,1/30/15,2/2/15,2/9/15,12,NULL,US,546,198
161582245,Ireland,4/28/12,4/4/15,4/4/15,4/4/15,217,Health & Wellness,IE,2305.25,37
162006675,USA,4/30/12,4/30/12,4/30/12,6/12/12,72,NULL,US,9513,448
162093965,USA,4/30/12,4/30/12,5/15/12,5/15/12,953,Performing & Visual Arts,US,2082858.71,20573
162943245,USA,5/2/12,7/20/15,7/20/15,4/9/16,685,Family & Education,US,86,79
163077395,USA,5/2/12,8/14/15,8/14/15,NULL,16,NULL,NULL,0,97
163110445,Australia,5/2/12,5/28/12,5/29/12,6/5/12,390,NULL,AU,8365.12,3036
163234835,UK,5/3/12,5/3/12,5/9/12,5/9/12,2219,NULL,GB,380.64,27007
163265395,USA,5/3/12,10/12/15,10/12/15,11/15/16,4,Business & Professional,US,0,4
163398065,USA,5/3/12,5/3/12,5/11/12,5/11/12,6,NULL,US,914129.5,4996
163428015,France,5/3/12,9/14/12,9/14/12,NULL,8,NULL,NULL,0,432
163499875,USA,5/3/12,5/8/12,5/8/12,3/19/14,17,Business & Professional,US,3381,1686
163532945,Canada,5/3/12,5/3/12,5/3/12,5/3/12,378,Other,CA,23946.57,2905
163626095,USA,5/3/12,8/8/14,8/8/14,NULL,1,Business & Professional,US,NULL,0
163715175,UK,5/4/12,5/4/12,5/9/12,5/9/12,169,NULL,NULL,20667.74,3380
163888115,USA,5/4/12,5/8/12,5/16/14,5/16/14,82,Community & Culture,US,34166.46,1066
164087985,USA,5/5/12,3/18/16,5/9/16,NULL,8,Performing & Visual Arts,NULL,0,106
164297995,New Zealand,5/7/12,10/10/12,10/11/12,1/20/14,500,NULL,NZ,226281.38,3092
164407235,USA,5/7/12,3/22/15,3/29/15,11/3/15,191,Health & Wellness,US,7613.2,442
164512345,USA,5/7/12,5/7/12,5/7/12,5/7/12,1622,Film & Media & Entertainment,ES,19605.51,152
164748345,USA,5/8/12,5/23/13,5/23/13,5/23/13,1167,Family & Education,US,69584.51,4888
164982225,USA,5/8/12,5/8/12,8/23/12,NULL,58,NULL,US,25,596
164997735,USA,5/8/12,5/20/12,6/4/12,6/4/12,15,NULL,US,692.15,968
164998505,USA,5/8/12,5/8/12,5/8/12,6/15/15,187,Sports & Fitness,US,9705.5,915
165078255,USA,5/9/12,1/9/13,10/1/14,NULL,1,Health & Wellness,US,0,6
165080945,USA,5/9/12,9/12/14,9/12/14,NULL,3,Charity & Causes,GB,0,42
165162925,UK,5/9/12,5/9/12,5/10/12,5/10/12,667,NULL,NULL,151672.58,9047
165364595,Australia,5/9/12,1/29/14,2/6/14,10/5/15,320,NULL,AU,3378.14,2606
165433365,UK,5/9/12,4/25/14,4/25/14,NULL,9,Science & Technology,GB,0,57
165793075,Australia,5/10/12,9/17/12,9/17/12,1/16/14,34,NULL,AU,22238.09,2884
165798715,USA,5/10/12,5/15/12,5/15/12,5/15/12,113,NULL,US,107506.07,2614
166040435,USA,5/11/12,10/2/12,10/2/12,10/2/12,109,Food & Drink,US,3918.98,2144
166130045,USA,5/11/12,5/14/12,5/18/12,5/18/12,78,Business & Professional,US,735981.63,5697
166326945,USA,5/13/12,8/26/13,8/26/13,11/3/14,685,NULL,US,199634.24,10555
166376885,UK,5/13/12,5/12/15,5/12/15,5/12/15,305,NULL,GB,5638.16,228
166387235,USA,5/13/12,11/20/12,11/27/12,11/6/13,382,Religion & Spirituality,US,74796.25,4270
166451225,UK,5/14/12,5/14/12,5/22/12,5/22/12,513,Performing & Visual Arts,GB,121043.46,7726
166528475,USA,5/14/12,10/15/12,10/15/12,3/11/14,29,NULL,US,3365.25,1788
166654785,USA,5/14/12,5/14/12,5/14/12,NULL,2455,NULL,US,0,35800
166666515,USA,5/14/12,5/28/13,5/28/13,5/28/13,1156,NULL,US,133911.08,735
166752605,USA,5/14/12,8/27/12,8/27/12,8/27/12,1390,NULL,US,9609,268
166904115,USA,5/15/12,5/15/12,5/15/12,NULL,297,NULL,US,0,5395
166945395,USA,5/15/12,5/15/12,5/15/12,11/24/14,793,Other,US,5660,10841
167088315,USA,5/15/12,6/1/12,6/4/12,6/4/12,576,NULL,US,38516.6,4736
167089535,USA,5/15/12,5/15/12,9/27/16,NULL,15,NULL,NULL,0,1
167535145,Australia,5/16/12,9/26/15,9/29/15,4/24/16,10,Community & Culture,AU,0,155
167664595,UK,5/17/12,5/17/12,5/17/12,NULL,98,Other,GB,0,2737
168084345,UK,5/18/12,5/22/12,5/22/12,5/22/12,27,NULL,GB,5300.21,586
168450845,UK,5/19/12,10/4/13,10/4/13,9/30/14,90,NULL,GB,767.82,1014
168770065,USA,5/21/12,10/7/13,10/10/13,NULL,49,Performing & Visual Arts,US,0,1941
168820915,UK,5/21/12,5/21/12,5/21/12,5/21/12,115,Sports & Fitness,GB,154763.22,1370
168914445,Canada,5/21/12,5/21/12,5/21/12,5/21/12,32,NULL,CA,405032.46,2074
169220855,USA,5/22/12,5/22/12,5/22/12,NULL,12,NULL,CA,0,275
169440655,USA,5/23/12,6/19/12,6/19/12,6/19/12,57,Travel & Outdoor,US,138157.77,4025
169441785,USA,5/23/12,5/23/12,5/23/12,5/23/12,416,NULL,US,297808.44,76685
169516615,USA,5/23/12,5/23/12,6/14/12,6/14/12,5,NULL,US,319.96,60
169686965,Australia,5/23/12,7/5/13,7/7/13,7/7/13,108,Food & Drink,AU,18735.32,292
169725910,USA,5/24/12,11/3/13,11/3/13,NULL,88,NULL,NULL,0,2507
169889140,USA,5/24/12,12/28/14,12/28/14,4/23/15,74,Music,US,20.96,240
170027830,Spain,5/24/12,5/24/12,3/8/16,3/8/16,36,Other,MX,42570.1,1594
170062640,UK,5/25/12,11/30/12,11/30/12,11/30/12,151,Hobbies & Special Interest,GB,18402.15,355
170199820,USA,5/25/12,2/17/15,2/17/15,NULL,1,Health & Wellness,US,0,3
170535400,UK,5/27/12,5/27/12,5/28/12,5/28/12,471,Business & Professional,NULL,1066.73,1538
170573560,USA,5/28/12,5/28/12,5/28/12,5/28/12,104,NULL,US,41808.52,1685
170677600,USA,5/28/12,1/10/13,1/10/13,1/19/15,32,NULL,US,3085,399
170782290,USA,5/29/12,5/29/12,5/31/12,NULL,32,NULL,NULL,0,3887
170895000,USA,5/29/12,1/8/15,1/8/15,1/8/15,16,Health & Wellness,US,40.54,28
171054750,USA,5/29/12,1/28/13,1/29/13,7/3/13,40,NULL,US,5563.53,1269
171289930,USA,5/30/12,4/20/13,4/20/13,4/20/13,6,NULL,US,0,1
171512040,USA,5/31/12,5/31/12,5/31/12,NULL,21,Business & Professional,US,0,481
171534250,UK,5/31/12,6/6/12,6/6/12,9/29/14,591,NULL,GB,4890.24,2606
171550430,Canada,5/31/12,5/31/12,5/31/12,NULL,246,NULL,CA,0,3121
171668640,USA,5/31/12,5/31/12,5/31/12,NULL,232,NULL,NULL,0,2509
171957720,Canada,6/1/12,6/1/12,6/13/12,NULL,9,Other,NULL,0,112
172017160,Ireland,6/1/12,5/2/13,5/7/13,NULL,78,NULL,IE,0,923
172180940,USA,6/1/12,3/10/15,3/10/15,3/10/15,12,Health & Wellness,CA,NULL,0
172261000,Australia,6/2/12,6/16/12,7/3/12,NULL,12,NULL,AU,0,406
