event_id,organizer_id,event_create_date,event_publish_date,event_start_date,event_currency,is_listed,event_paid_type,event_capacity,event_category,event_country
54285875,58563455,3/10/14,3/10/14,5/13/14,GBP,private,free event,200,NULL,GB
54294665,427133425,3/10/14,3/10/14,6/27/14,USD,public,free event,1030,Religion & Spirituality,NULL
54305555,461585385,3/10/14,3/10/14,3/24/14,USD,private,free event,90,NULL,NULL
54315505,461665175,3/10/14,3/10/14,3/20/14,GBP,public,free event,150,Government & Politics,NULL
54329415,41086705,3/10/14,3/10/14,6/20/14,USD,private,paid event,30,NULL,US
54361255,329290485,3/10/14,3/10/14,5/13/14,USD,public,paid event,15,NULL,US
54399255,314344785,3/11/14,3/11/14,5/24/14,USD,public,paid event,175,Music,US
54414115,101433600,3/11/14,3/11/14,4/5/14,USD,public,free event,1000,NULL,US
54425925,203394740,3/11/14,3/11/14,6/6/14,USD,public,paid event,50,Food & Drink,US
54428385,361840735,3/11/14,3/11/14,3/18/14,USD,private,free event,40,NULL,NULL
54446305,164297995,3/12/14,3/12/14,4/22/14,NZD,public,paid event,12,Science & Technology,NZ
54464515,448847325,3/12/14,3/12/14,3/24/14,CAD,public,free event,100,NULL,CA
54474115,110745470,3/12/14,3/15/14,5/6/14,USD,private,paid event,3640,NULL,US
54475585,152288985,3/12/14,3/12/14,5/5/14,EUR,public,paid event,25,NULL,ES
54476295,188000290,3/12/14,3/12/14,5/29/14,USD,public,paid event,20,Business & Professional,NULL
54481685,9108080,3/12/14,3/12/14,9/28/14,USD,private,free event,141,NULL,US
54516145,430154705,3/13/14,3/13/14,3/13/14,GBP,private,free event,15,NULL,GB
54519845,462164825,3/13/14,3/13/14,4/24/14,USD,public,free event,150,NULL,BE
54528265,378541625,3/13/14,3/13/14,4/30/14,CAD,private,free event,6,NULL,NULL
54531225,296861545,3/13/14,3/13/14,3/19/14,USD,public,free event,50,Health & Wellness,NULL
54532115,45000715,3/13/14,3/13/14,3/29/14,USD,public,free event,30,NULL,US
54542245,335124155,3/13/14,3/13/14,4/2/14,USD,public,free event,20,NULL,US
54561105,163532945,3/13/14,3/13/14,7/8/14,CAD,public,paid event,1,Charity & Causes,CA
54580945,464604405,3/13/14,3/13/14,5/24/14,GBP,private,paid event,500,NULL,NULL
54581225,63548355,3/13/14,3/13/14,6/19/14,USD,public,paid event,30,Performing & Visual Arts,US
54583565,186489520,3/13/14,3/14/14,7/23/14,USD,public,free event,300,Other,US
54594575,384447305,3/14/14,3/14/14,4/1/14,GBP,public,free event,25,Business & Professional,GB
54601255,327295105,3/14/14,3/14/14,6/10/14,GBP,public,paid event,625,Science & Technology,GB
54621725,365181715,3/14/14,3/14/14,5/3/14,USD,public,free event,500,NULL,US
54629525,245751160,3/14/14,4/10/14,4/18/14,USD,public,paid event,404,Fashion & Beauty,US
54639195,240706630,3/14/14,3/14/14,5/29/14,USD,public,free event,125,NULL,US
54653855,6861655,3/15/14,3/15/14,4/4/14,USD,public,paid event,20,NULL,US
54663395,82574045,3/16/14,3/16/14,3/27/14,USD,public,free event,100,Business & Professional,GB
54668645,399583485,3/16/14,3/16/14,4/25/14,USD,public,free event,1000,NULL,NULL
54692355,364859685,3/16/14,3/17/14,4/4/14,USD,public,paid event,2020,Film & Media & Entertainment,US
54694945,233385955,3/17/14,3/17/14,3/25/14,EUR,public,free event,20,Business & Professional,BE
54703015,390627785,3/17/14,3/17/14,11/17/14,EUR,private,free event,15,NULL,IT
54720655,4012590,3/17/14,3/23/14,4/23/14,GBP,public,free event,27,Business & Professional,GB
54729265,93864585,3/17/14,3/17/14,3/20/14,USD,public,free event,150,Science & Technology,US
54729285,384500255,3/17/14,3/17/14,4/16/14,USD,public,free event,45,NULL,US
54740335,196665600,3/17/14,3/17/14,4/17/14,USD,public,free event,50,Health & Wellness,US
54741035,274886705,3/17/14,3/17/14,3/27/14,USD,public,paid event,240,Business & Professional,US
54793725,210786400,3/18/14,3/28/14,5/2/14,GBP,private,free event,100,NULL,GB
54809975,259932750,3/18/14,3/18/14,4/3/14,USD,public,free event,15,Fashion & Beauty,US
54842935,442367305,3/18/14,3/18/14,3/27/14,USD,public,paid event,6,Food & Drink,AE
54858485,12261550,3/19/14,3/19/14,3/31/14,USD,public,free event,50,Other,GB
54901195,205803020,3/19/14,3/19/14,4/3/14,USD,private,free event,100,NULL,US
54904395,254624980,3/19/14,3/19/14,5/30/14,GBP,public,paid event,36,Food & Drink,GB
54914615,113405760,3/19/14,3/19/14,3/25/14,USD,public,free event,1000,Religion & Spirituality,IN
54918705,259346750,3/20/14,3/20/14,5/16/14,GBP,private,paid event,15,NULL,GB
54932165,279479515,3/20/14,3/20/14,4/16/14,USD,public,free event,10,NULL,NULL
54935435,353904315,3/20/14,3/20/14,6/19/14,CAD,public,paid event,84,NULL,CA
54942515,466250725,3/20/14,3/20/14,4/24/14,USD,private,free event,15,NULL,US
54955145,94784885,3/20/14,3/20/14,4/1/14,USD,public,free event,25,NULL,US
54959085,320240255,3/20/14,3/20/14,5/31/14,USD,public,paid event,6000,Sports & Fitness,US
54983175,20191560,3/20/14,3/20/14,3/29/14,USD,public,free event,15,Business & Professional,MY
55051995,233512365,3/22/14,3/22/14,4/6/14,USD,public,free event,25,Religion & Spirituality,US
55055125,430219315,3/22/14,3/22/14,8/26/14,EUR,public,paid event,360,Other,ES
55069565,237019515,3/23/14,3/23/14,9/16/14,GBP,public,free event,30,NULL,NULL
55107215,244148370,3/24/14,3/24/14,9/10/14,USD,public,paid event,5,NULL,US
55108635,245907330,3/24/14,3/24/14,6/9/14,USD,public,free event,200,Business & Professional,GB
55151685,24349535,3/24/14,3/24/14,5/27/14,USD,public,paid event,60,Business & Professional,US
55164795,455797545,3/24/14,3/24/14,3/28/14,USD,public,free event,100,Food & Drink,US
55188565,411835515,3/25/14,3/25/14,3/28/14,USD,public,free event,50,NULL,US
55191985,106456150,3/25/14,3/25/14,5/6/14,USD,private,paid event,60,NULL,US
55203125,401497085,3/25/14,3/25/14,4/15/14,USD,private,free event,50,NULL,US
55217615,392707885,3/25/14,3/30/14,9/12/14,USD,public,paid event,105940,Community & Culture,US
55219905,304091695,3/25/14,3/31/14,4/13/14,USD,public,free event,0,Government & Politics,US
55239735,472229725,3/25/14,3/25/14,6/21/14,USD,public,paid event,500,Auto & Boat & Air,US
55268725,337846485,3/26/14,3/26/14,5/11/14,EUR,public,paid event,50,NULL,FR
55299995,264530730,3/26/14,3/26/14,4/30/14,USD,public,paid event,35,NULL,US
55322815,97572890,3/26/14,3/30/14,5/13/14,NZD,public,paid event,10,Food & Drink,NZ
55332525,349644165,3/27/14,3/27/14,10/18/14,GBP,private,free event,20,NULL,GB
55343535,471973915,3/27/14,3/27/14,4/19/14,USD,public,free event,5000,Family & Education,US
55367955,473610595,3/27/14,3/27/14,5/6/14,CAD,private,paid event,200,NULL,NULL
55391475,430920045,3/27/14,3/27/14,5/29/14,AUD,private,paid event,25,NULL,AU
55399275,445490555,3/28/14,3/28/14,5/8/14,GBP,public,free event,30,NULL,GB
55402655,290500425,3/28/14,3/28/14,5/2/14,EUR,public,free event,40,Science & Technology,IT
55406205,11940360,3/28/14,3/28/14,4/10/14,USD,public,free event,100,NULL,US
55428065,422706635,3/28/14,4/1/14,6/4/14,USD,public,paid event,150,Travel & Outdoor,US
55459885,55329125,3/29/14,3/29/14,4/25/14,USD,public,paid event,47,Other,US
55473175,246840850,3/29/14,4/7/14,4/26/14,EUR,private,free event,580,NULL,CO
55477375,244875850,3/30/14,3/30/14,4/13/14,GBP,private,free event,120,NULL,GB
55484695,192267410,3/30/14,3/30/14,4/25/14,USD,public,free event,20,Home & Lifestyle,US
55486895,375416425,3/30/14,3/30/14,4/4/14,USD,private,free event,100,NULL,NULL
55526965,232401165,3/31/14,3/31/14,6/2/14,USD,public,free event,25,NULL,US
55544435,475713525,3/31/14,3/28/16,4/29/16,USD,public,paid event,220,Food & Drink,US
55554935,253035660,3/31/14,3/31/14,6/5/14,USD,public,free event,80,NULL,US
55555805,205132370,3/31/14,3/31/14,4/9/14,USD,public,free event,60,Community & Culture,US
55564135,332446665,3/31/14,3/31/14,4/21/14,GBP,public,paid event,160,Family & Education,GB
55569085,272020290,3/31/14,3/31/14,5/9/14,USD,public,paid event,110,Film & Media & Entertainment,US
55573115,53442565,3/31/14,4/22/14,6/17/14,NZD,public,paid event,100,NULL,NZ
55583855,48163925,3/31/14,3/31/14,4/10/14,USD,public,free event,100,NULL,EE
55585855,355274535,4/1/14,4/1/14,4/24/14,AUD,public,paid event,93,NULL,AU
55599195,20022225,4/1/14,4/1/14,6/17/14,GBP,public,free event,50,Business & Professional,GB
55615975,371916555,4/1/14,4/1/14,6/11/14,USD,public,free event,100,NULL,US
55632725,183457200,4/1/14,4/1/14,4/1/14,USD,public,free event,100000,Music,US
55638895,202799780,4/1/14,4/1/14,4/9/14,USD,private,free event,50,Other,US
55651505,476841945,4/1/14,4/1/14,6/6/14,USD,public,paid event,196,Family & Education,US
55657155,13975,4/1/14,4/1/14,5/1/14,USD,public,free event,500,Performing & Visual Arts,US
55689995,31955915,4/2/14,4/2/14,6/21/14,GBP,public,paid event,54,Family & Education,GB
55695275,424027025,4/2/14,4/2/14,5/8/14,GBP,private,free event,30,NULL,GB
55697435,477267645,4/2/14,4/2/14,4/15/14,EUR,private,free event,40,NULL,NL
55726695,399011295,4/2/14,4/2/14,4/19/14,USD,public,paid event,40,Business & Professional,US
55750355,163234835,4/3/14,4/3/14,9/30/14,GBP,public,free event,100,NULL,NULL
55751805,170782290,4/3/14,4/3/14,5/21/14,USD,private,free event,510,NULL,US
55754655,389324425,4/3/14,4/3/14,5/5/14,USD,public,free event,10,Fashion & Beauty,NULL
55758645,477964165,4/3/14,5/20/14,9/11/14,GBP,public,paid event,545,Science & Technology,GB
55795105,39515955,4/3/14,4/3/14,4/30/14,USD,public,free event,150,NULL,US
55808015,126929625,4/3/14,4/3/14,4/23/14,USD,public,paid event,50,Health & Wellness,US
55809995,394880565,4/3/14,4/3/14,5/3/14,AUD,public,paid event,1500,Performing & Visual Arts,AU
55819625,478717635,4/4/14,4/4/14,4/25/14,USD,public,paid event,20,Family & Education,NULL
55836135,379820585,4/4/14,4/4/14,7/10/14,USD,private,free event,200,NULL,US
55848125,196148860,4/4/14,4/4/14,4/15/14,USD,private,paid event,16,NULL,US
55869025,159595375,4/4/14,4/4/14,6/14/14,USD,private,paid event,150,NULL,US
55902835,225717765,4/6/14,4/6/14,4/22/14,USD,public,free event,192,Charity & Causes,NULL
55909035,15531940,4/6/14,4/6/14,4/29/14,USD,public,free event,500,Home & Lifestyle,US
55942555,228261985,4/7/14,4/7/14,5/14/14,GBP,public,free event,20,NULL,GB
55943215,198386050,4/7/14,4/7/14,5/16/14,USD,private,free event,60,NULL,US
55953885,123331305,4/7/14,4/7/14,8/9/14,USD,public,paid event,20,Performing & Visual Arts,US
55966475,59338565,4/7/14,4/7/14,5/3/14,USD,private,paid event,36,Travel & Outdoor,US
55972415,49242505,4/7/14,4/7/14,4/15/14,USD,public,free event,30,NULL,US
55982995,264961800,4/7/14,4/7/14,5/27/14,CAD,public,free event,30,Science & Technology,CA
56007065,319864285,4/8/14,4/8/14,6/5/14,GBP,private,free event,120,NULL,GB
56034415,268639850,4/8/14,4/8/14,8/28/14,USD,private,free event,150,NULL,US
56036785,371926565,4/8/14,4/10/14,5/17/14,USD,private,free event,135,NULL,US
56038945,481407575,4/8/14,4/8/14,4/27/14,USD,private,paid event,200,NULL,NULL
56057295,174195940,4/8/14,4/8/14,4/24/14,USD,public,paid event,16,Film & Media & Entertainment,US
56060165,16263650,4/8/14,4/8/14,5/1/14,USD,public,free event,100,Film & Media & Entertainment,US
56114555,348035895,4/9/14,4/9/14,4/23/14,USD,public,free event,25,NULL,US
56125765,23286710,4/9/14,4/9/14,4/30/14,USD,public,paid event,207,Business & Professional,MX
56166275,242469120,4/10/14,4/10/14,5/14/14,GBP,private,free event,100,NULL,GB
56172895,276379405,4/10/14,4/10/14,6/3/14,GBP,public,free event,10,Other,GB
56187835,547440,4/10/14,4/10/14,5/9/14,USD,private,free event,60,NULL,US
56191245,33971995,4/10/14,4/10/14,5/1/14,USD,private,free event,400,NULL,US
56202605,482373445,4/10/14,4/10/14,6/17/14,USD,private,free event,50,NULL,US
56203175,203836760,4/10/14,4/10/14,5/19/14,USD,public,free event,50,NULL,US
56206795,396959515,4/10/14,4/10/14,6/7/14,USD,public,paid event,12,Home & Lifestyle,US
56212795,237351220,4/10/14,4/10/14,5/17/14,USD,private,paid event,432,NULL,US
56235045,443973345,4/11/14,4/11/14,5/7/14,USD,public,paid event,100,NULL,US
56236085,252996290,4/11/14,4/11/14,6/5/14,USD,private,free event,22,NULL,US
56247415,482128185,4/11/14,4/11/14,5/7/14,USD,public,free event,15,Health & Wellness,CA
56287035,388080725,4/12/14,4/12/14,7/8/14,USD,public,paid event,50,Business & Professional,NULL
56307855,27578385,4/13/14,4/13/14,5/15/14,GBP,public,free event,100,Music,GB
56329295,444416675,4/14/14,4/14/14,7/17/14,GBP,public,free event,12,Community & Culture,GB
56333455,69516095,4/14/14,4/14/14,6/27/14,EUR,public,free event,7,Other,NL
56364395,20822675,4/14/14,4/14/14,6/1/14,USD,public,paid event,50,Music,US
56369315,27959115,4/14/14,4/14/14,5/20/14,USD,private,free event,75,NULL,US
56381855,363300355,4/14/14,4/14/14,5/20/14,AUD,public,paid event,50,Science & Technology,AU
56404575,267212510,4/15/14,4/15/14,5/25/14,EUR,public,paid event,5,Performing & Visual Arts,NULL
56406605,363429575,4/15/14,4/15/14,5/16/14,EUR,public,free event,20,Business & Professional,FR
56412635,233434825,4/15/14,4/15/14,6/4/14,CAD,public,paid event,300,NULL,CA
56431025,68269275,4/15/14,4/15/14,5/21/14,USD,public,paid event,700,Charity & Causes,US
56443065,162006675,4/15/14,4/15/14,6/21/14,USD,public,paid event,60,Family & Education,US
56453355,162006675,4/15/14,4/15/14,10/25/14,USD,public,paid event,60,Family & Education,US
56496945,479525575,4/16/14,4/21/14,6/8/14,USD,private,paid event,100,NULL,US
56505005,321248765,4/16/14,4/30/14,6/7/14,CAD,public,free event,30,Family & Education,CA
56530345,487070865,4/16/14,4/16/14,5/3/14,USD,public,free event,100,Charity & Causes,US
56555285,172954760,4/17/14,4/17/14,4/25/14,USD,private,free event,20,NULL,NULL
56585675,25388050,4/17/14,4/17/14,4/19/14,USD,public,free event,100,Music,US
56591225,202332530,4/17/14,4/17/14,5/3/14,USD,public,free event,300,Performing & Visual Arts,US
56591825,187752400,4/17/14,4/17/14,4/23/14,USD,private,free event,10,NULL,US
56613945,85962615,4/18/14,5/1/14,6/26/14,USD,private,free event,100,NULL,US
56623185,353274085,4/18/14,6/6/14,7/2/14,USD,public,free event,40,NULL,NULL
56629335,469863105,4/18/14,4/18/14,5/14/14,USD,public,free event,30,Business & Professional,NULL
56654555,485362655,4/19/14,4/21/14,6/7/14,EUR,public,paid event,1240,Religion & Spirituality,DE
56667005,488878015,4/20/14,4/20/14,6/21/14,GBP,public,paid event,160,Performing & Visual Arts,NULL
56677785,212316450,4/20/14,4/20/14,4/24/14,USD,public,free event,100,Government & Politics,US
56690285,247396750,4/21/14,4/21/14,10/18/14,USD,private,paid event,36000,NULL,US
56696005,489267305,4/21/14,4/21/14,4/29/14,GBP,public,paid event,50,Hobbies & Special Interest,NULL
56698745,304677855,4/21/14,4/21/14,6/14/14,USD,public,free event,50,NULL,NULL
56726605,402645715,4/21/14,4/21/14,5/16/14,EUR,public,paid event,30,Hobbies & Special Interest,DE
56746295,489804055,4/22/14,4/22/14,5/20/14,EUR,public,free event,8,Business & Professional,FR
56747115,184026010,4/22/14,4/22/14,5/21/14,GBP,public,paid event,200,Community & Culture,GB
56764265,71889915,4/22/14,4/22/14,5/5/14,USD,public,paid event,1301,Food & Drink,US
56781865,249027110,4/22/14,4/30/14,7/24/14,USD,public,paid event,2753,Sports & Fitness,US
56789585,412112185,4/22/14,4/22/14,6/11/14,USD,public,paid event,20,Food & Drink,US
56812735,21903420,4/22/14,4/22/14,7/4/14,USD,public,paid event,39,Hobbies & Special Interest,US
56814375,145801355,4/22/14,4/22/14,6/13/14,EUR,public,paid event,105,NULL,BE
56822835,272757495,4/23/14,4/23/14,6/2/14,SEK,private,free event,1,NULL,NULL
56831765,490695515,4/23/14,4/23/14,4/28/14,EUR,private,free event,10,NULL,NULL
56840185,171957720,4/23/14,4/23/14,5/6/14,USD,public,free event,15,NULL,CA
56845765,363053135,4/23/14,4/24/14,6/2/14,USD,public,free event,1,NULL,DE
56893615,145801355,4/24/14,4/24/14,8/20/14,EUR,private,paid event,4,NULL,BE
56899985,292804495,4/24/14,5/10/14,5/24/14,USD,public,free event,50,Religion & Spirituality,US
56918505,448753385,4/24/14,4/24/14,5/28/14,EUR,public,paid event,75,Sports & Fitness,NL
56958935,478618685,4/25/14,4/25/14,4/30/14,SGD,public,free event,200,NULL,NULL
56965545,165433365,4/25/14,4/25/14,5/8/14,GBP,public,free event,60,Science & Technology,GB
56995115,347348315,4/25/14,4/25/14,5/28/14,USD,public,paid event,15,Food & Drink,US
56996875,472853685,4/25/14,4/25/14,7/18/14,USD,public,paid event,800,NULL,US
57014395,97879990,4/26/14,4/26/14,5/1/14,AUD,public,free event,25,Health & Wellness,AU
57023185,493275885,4/26/14,4/26/14,9/13/14,USD,public,paid event,7000,Charity & Causes,US
57037755,328719985,4/27/14,4/27/14,5/24/14,USD,public,free event,25,NULL,US
57046355,358722175,4/27/14,4/27/14,5/4/14,CAD,public,free event,6,NULL,CA
57062515,417406830,4/28/14,4/28/14,5/6/14,USD,public,free event,100,Business & Professional,AU
57083035,110360550,4/28/14,4/28/14,7/30/14,USD,private,free event,182,NULL,US
57084485,108566990,4/28/14,4/28/14,5/7/14,USD,private,free event,24,NULL,NULL
57085005,132282095,4/28/14,4/29/14,9/30/14,GBP,public,free event,70,Business & Professional,GB
57115815,7490415,4/28/14,4/28/14,5/22/14,USD,public,free event,100,Business & Professional,NULL
57133395,19054740,4/29/14,4/29/14,6/7/14,GBP,public,paid event,150,Music,GB
57164925,172683160,4/29/14,4/29/14,11/6/14,USD,private,paid event,35,NULL,US
57167735,150563955,4/29/14,4/29/14,8/9/14,USD,public,free event,47,Music,US
57173415,13525765,4/29/14,4/29/14,7/14/14,USD,public,paid event,41,NULL,US
57189635,11214725,4/29/14,4/29/14,5/16/14,USD,public,paid event,40,Travel & Outdoor,NULL
57218985,54415845,4/30/14,4/30/14,1/29/15,GBP,private,free event,120,Business & Professional,GB
57223835,414569195,4/30/14,4/30/14,6/9/14,USD,private,free event,75,NULL,US
57246535,304507875,4/30/14,4/30/14,5/14/14,USD,public,paid event,100,Business & Professional,US
57264165,496044945,4/30/14,4/30/14,6/9/14,EUR,private,paid event,22,NULL,NULL
57265595,355611145,4/30/14,5/3/14,6/28/14,USD,public,free event,100,Other,US
57309345,334539745,5/1/14,5/1/14,5/9/14,USD,private,free event,50,NULL,NULL
57316015,1393890,5/1/14,5/1/14,5/2/14,USD,private,paid event,51,NULL,US
57356725,301775225,5/2/14,5/8/14,8/16/14,USD,public,paid event,120,Film & Media & Entertainment,US
57368665,467535105,5/2/14,5/2/14,6/26/14,USD,public,free event,30,Business & Professional,US
57371255,66588745,5/2/14,6/26/14,7/17/14,USD,private,free event,50,NULL,GB
57386315,467059865,5/2/14,6/14/14,8/9/14,USD,public,paid event,50,Business & Professional,US
57452625,88817415,5/5/14,5/5/14,6/20/14,USD,public,free event,200,NULL,US
57458065,325499125,5/5/14,5/5/14,5/15/14,CAD,public,free event,10,NULL,CA
57490045,216979110,5/5/14,5/5/14,6/16/14,GBP,public,free event,35,NULL,GB
57500665,332550225,5/5/14,5/5/14,6/7/14,USD,public,free event,15,Community & Culture,US
57561245,112001730,5/6/14,5/6/14,6/9/14,USD,public,free event,60,Business & Professional,US
57571585,199368950,5/6/14,5/6/14,5/23/14,USD,public,free event,12,Charity & Causes,GB
57573215,42276135,5/6/14,5/7/14,5/15/14,USD,private,free event,30,NULL,US
57595305,424670005,5/7/14,5/7/14,5/17/14,GBP,public,free event,500,NULL,GB
57601985,451280515,5/7/14,3/11/14,5/4/14,USD,public,paid event,1500,Charity & Causes,US
57609245,133324605,5/7/14,5/7/14,7/28/14,USD,public,paid event,8,Science & Technology,US
57612515,396378345,5/7/14,5/7/14,6/12/14,USD,public,free event,30,Business & Professional,DE
57639185,404629515,5/7/14,5/7/14,6/19/14,USD,public,paid event,3450,Food & Drink,US
57640865,477779855,5/7/14,5/7/14,5/31/14,USD,private,free event,100,NULL,NULL
