event_id,organizer_id,event_create_date,event_publish_date,event_start_date,event_currency,is_listed,event_paid_type,event_capacity,event_category,event_country
142516895,460358035,2016-10-13,2016-11-22,2017-01-06,USD,private,paid event,48.0,,US
142535815,288255185,2016-10-13,2016-10-13,2017-01-02,USD,public,free event,300.0,Food & Drink,US
142538655,766717955,2016-10-13,2016-10-13,2016-10-19,BRL,public,free event,25.0,Business & Professional,BR
142541160,659760355,2016-10-13,2016-10-13,2016-11-16,USD,public,free event,12.0,Religion & Spirituality,US
142542230,767483350,2016-10-13,2016-10-13,2016-11-02,CAD,public,free event,100.0,Science & Technology,
142546025,946544045,2016-10-13,2016-10-13,2016-12-14,USD,public,free event,6.0,,US
142554960,19734270,2016-10-13,2016-10-13,2016-11-30,USD,private,free event,0.0,,US
142570300,734928175,2016-10-14,2015-07-22,2016-11-20,GBP,public,paid event,270.0,Music,GB
142583635,111933410,2016-10-14,2016-10-14,2016-12-06,GBP,public,paid event,180.0,Other,GB
142607755,679037130,2016-10-14,2015-02-27,2017-01-19,USD,private,free event,100.0,,
142609050,931858815,2016-10-14,2016-10-14,2016-10-24,USD,public,free event,15.0,Business & Professional,US
142618770,946712705,2016-10-14,2016-10-14,2016-12-23,USD,private,free event,100.0,,US
142621080,38091405,2016-10-14,2016-10-14,2016-10-29,USD,public,paid event,36.0,Seasonal & Holiday,US
142626490,913341100,2016-10-14,2016-10-14,2016-11-09,USD,private,free event,7.0,,US
142629905,947051145,2016-10-14,2016-10-14,2016-11-16,USD,private,free event,40.0,,US
142635010,40572185,2016-10-14,2016-10-05,2016-12-14,USD,public,free event,50.0,Business & Professional,US
142635215,905431240,2016-10-14,2016-10-14,2016-11-16,USD,private,free event,45.0,,US
142653955,739984105,2016-10-14,2016-10-14,2017-07-13,GBP,public,free event,1000.0,Music,GB
142655140,877267650,2016-10-14,2016-10-14,2016-12-24,USD,public,free event,1.0,Other,US
142657190,947419880,2016-10-14,2016-10-14,2017-01-19,USD,public,free event,20.0,Sports & Fitness,US
142660355,383922855,2016-10-14,2016-05-05,2017-01-06,USD,public,paid event,402.0,Home & Lifestyle,US
142660605,283587295,2016-10-14,2016-10-14,2016-11-13,USD,public,free event,500000.0,Music,US
142671285,437589705,2016-10-15,2016-10-15,2016-12-19,USD,public,paid event,40.0,Business & Professional,US
142674090,437589705,2016-10-15,2016-10-15,2016-10-23,USD,public,paid event,40.0,Business & Professional,US
142681325,899121380,2016-10-15,2016-10-15,2017-02-27,GBP,private,free event,20.0,,GB
142689255,789233630,2016-10-15,2016-10-15,2016-10-27,USD,public,paid event,8.0,Performing & Visual Arts,US
142700155,219942670,2016-10-15,2016-10-15,2016-12-20,EUR,public,free event,50.0,Community & Culture,ES
142719615,947813470,2016-10-15,2016-10-15,2016-10-28,USD,public,paid event,375.0,Film & Media & Entertainment,US
142730015,437589705,2016-10-15,2016-10-15,2016-12-22,USD,public,paid event,80.0,Business & Professional,US
142752145,100534990,2016-10-16,2016-10-16,2016-11-02,USD,public,paid event,70.0,Business & Professional,US
142757880,488503725,2016-10-16,2016-10-16,2016-10-29,EUR,public,free event,100.0,,IT
142758495,289804255,2016-10-16,2016-10-16,2016-11-01,GBP,public,paid event,10.0,Food & Drink,GB
142774000,948070205,2016-10-16,2016-10-16,2016-10-25,CAD,private,free event,50.0,Family & Education,CA
142793685,842447945,2016-10-16,2016-10-16,2016-10-21,AUD,public,paid event,25.0,Business & Professional,AU
142795615,719552070,2016-10-16,2016-10-16,2016-12-11,AUD,private,free event,150.0,,AU
142805985,810644205,2016-10-16,2016-10-16,2016-10-20,AUD,private,free event,100.0,,AU
142812115,97160390,2016-10-17,2016-10-17,2016-11-03,NZD,public,free event,100.0,Business & Professional,NZ
142820005,732282985,2016-10-17,2016-10-17,2016-11-02,EUR,public,paid event,700.0,Hobbies & Special Interest,ES
142822645,776371030,2016-10-17,2016-10-17,2016-11-24,EUR,private,free event,150.0,,ES
142830980,859842315,2016-10-17,2016-07-29,2016-11-03,USD,private,free event,1000.0,,GB
142840480,929413985,2016-10-17,2016-10-17,2016-10-21,USD,public,paid event,40.0,,US
142853530,825336635,2016-10-17,2016-03-31,2016-10-20,USD,private,free event,1.0,,
142866155,746059870,2016-10-17,2016-10-20,2016-11-07,GBP,public,free event,50.0,Charity & Causes,GB
142866240,800690415,2016-10-17,2016-10-17,2016-11-10,USD,public,free event,3.0,Hobbies & Special Interest,US
142876090,722327505,2016-10-17,2016-10-18,2016-11-05,EUR,private,free event,20.0,,ES
142887115,719725635,2016-10-17,2016-10-17,2016-10-29,USD,public,free event,500.0,Food & Drink,US
142892375,719725635,2016-10-17,2016-10-17,2016-11-29,USD,public,free event,500.0,Food & Drink,US
142893725,719725635,2016-10-17,2016-10-17,2016-11-29,USD,public,free event,500.0,Food & Drink,US
142895930,909343655,2016-10-17,2016-10-17,2016-10-19,USD,public,free event,90.0,Family & Education,ID
142896910,742962180,2016-10-17,2016-10-17,2016-10-30,USD,public,paid event,7.0,Sports & Fitness,US
142916665,541472055,2016-10-17,2016-10-17,2017-01-02,EUR,public,paid event,70.0,Travel & Outdoor,DE
142935395,17961075,2016-10-17,2016-10-17,2016-10-29,USD,private,free event,1.0,,US
142935570,879570015,2016-10-17,2016-10-17,2016-10-29,USD,public,paid event,100.0,Music,US
142940805,678793035,2016-10-17,2016-10-17,2016-11-17,USD,public,paid event,15.0,Sports & Fitness,US
142968870,326172825,2016-10-17,2016-10-17,2017-02-10,USD,public,free event,6.0,,
142976365,919529200,2016-10-18,2016-10-18,2017-01-16,CHF,public,paid event,6.0,Film & Media & Entertainment,CH
143002830,763554100,2016-10-18,2016-10-18,2016-11-02,GBP,private,free event,1.0,,GB
143005265,675599600,2016-10-18,2016-10-13,2016-11-17,USD,private,free event,75.0,,US
143013265,227907715,2016-10-18,2016-10-18,2016-11-03,USD,private,paid event,90.0,,US
143016815,637060875,2016-10-18,2016-10-18,2016-11-27,GBP,public,paid event,10.0,Music,GB
143023445,944675755,2016-10-18,2016-10-17,2016-10-31,GBP,private,free event,13.0,,
143028580,513173115,2016-10-18,2016-10-18,2017-06-13,GBP,public,paid event,25.0,,
143028900,745080315,2016-10-18,2016-10-18,2016-11-15,USD,public,free event,25.0,Family & Education,US
143029355,311307475,2016-10-18,2016-10-19,2016-11-15,EUR,private,paid event,50.0,Business & Professional,ES
143030400,385165005,2016-10-18,2016-10-18,2017-02-17,CAD,public,free event,40.0,Business & Professional,CA
143030985,949310260,2016-10-18,2016-10-18,2016-10-21,USD,public,free event,1000.0,Travel & Outdoor,US
143043205,709313870,2016-10-18,2016-10-18,2017-01-23,USD,public,free event,6.0,,
143044930,372634175,2016-10-18,2016-10-18,2016-10-26,GBP,public,free event,200.0,Health & Wellness,GB
143045655,780982285,2016-10-18,2016-10-24,2016-11-02,USD,private,free event,100.0,Business & Professional,US
143053475,949404170,2016-10-18,2016-10-18,2016-11-08,EUR,public,free event,400.0,Science & Technology,CO
143080020,536774385,2016-10-18,2016-10-18,2016-12-03,USD,private,free event,1000.0,,US
143085305,927822810,2016-10-18,2016-10-18,2016-11-09,USD,public,free event,60.0,Business & Professional,US
143085410,516278025,2016-10-18,2016-10-18,2016-11-20,USD,public,free event,100000.0,Food & Drink,US
143091020,516278025,2016-10-18,2016-10-18,2016-12-14,USD,public,free event,100000.0,Food & Drink,US
143105460,938012905,2016-10-18,2016-10-18,2016-11-10,USD,public,free event,150.0,,US
143109805,722829295,2016-10-18,2015-09-30,2016-11-27,CAD,private,paid event,24.0,,CA
143113900,722619005,2016-10-18,2016-10-18,2016-10-28,USD,public,paid event,1.0,Music,US
143115255,709728580,2016-10-18,2016-10-18,2016-10-21,USD,public,paid event,200.0,Film & Media & Entertainment,
143141715,849757315,2016-10-18,2016-10-18,2016-10-26,USD,public,free event,100.0,,US
143144600,949779780,2016-10-18,2016-10-18,2016-11-13,USD,public,paid event,100.0,Food & Drink,US
143151535,437589705,2016-10-18,2016-10-18,2016-12-05,USD,public,paid event,40.0,Business & Professional,US
143156975,837650335,2016-10-18,2016-10-18,2017-02-28,USD,public,free event,5.0,Business & Professional,
143167110,868400345,2016-10-18,2016-10-18,2016-10-21,EUR,public,free event,20.0,Business & Professional,RO
143174330,805893510,2016-10-19,2016-10-19,2017-02-05,USD,public,paid event,100.0,,
143181155,800446680,2016-10-19,2016-10-20,2016-11-22,GBP,public,paid event,70.0,Business & Professional,GB
143195215,898657170,2016-10-19,2016-10-19,2016-11-20,AUD,public,paid event,8.0,Health & Wellness,AU
143196705,845710730,2016-10-19,2016-10-19,2016-11-19,USD,public,free event,100.0,Religion & Spirituality,US
143203030,898688290,2016-10-19,2016-10-19,2016-11-07,GBP,public,paid event,20.0,Hobbies & Special Interest,GB
143204815,700955345,2016-10-19,2016-10-19,2016-11-07,CAD,private,free event,12.0,,CA
143251245,597437225,2016-10-19,2016-10-19,2016-10-19,USD,public,paid event,4200.0,Other,
143281940,727466155,2016-10-19,2016-10-19,2016-11-15,USD,public,free event,110.0,Music,US
143286915,308908265,2016-10-19,2016-10-19,2016-10-20,USD,private,free event,30.0,Food & Drink,US
143290090,308908265,2016-10-19,2016-10-19,2016-10-20,USD,private,free event,30.0,Food & Drink,US
143291340,764423645,2016-10-19,2016-02-12,2016-10-19,USD,public,free event,400.0,Performing & Visual Arts,US
143297545,819182965,2016-10-19,2016-10-19,2016-10-22,BRL,public,free event,80.0,Food & Drink,BR
143297930,772532910,2016-10-19,2016-10-19,2016-12-11,GBP,public,paid event,48.0,Food & Drink,GB
143313430,861688990,2016-10-19,2016-10-19,2017-03-04,AUD,public,free event,20.0,Sports & Fitness,AU
143317025,377300835,2016-10-19,2016-10-19,2016-10-26,CAD,public,free event,20.0,Business & Professional,US
143318600,907383950,2016-10-19,2016-10-19,2016-11-08,MYR,private,paid event,8.0,,
143331490,437589705,2016-10-19,2016-10-19,2016-12-18,USD,public,paid event,40.0,Business & Professional,US
143332385,437589705,2016-10-19,2016-10-19,2016-11-05,USD,public,paid event,40.0,Business & Professional,US
143339435,437589705,2016-10-19,2016-10-19,2016-12-06,USD,public,paid event,40.0,Business & Professional,
143341655,437589705,2016-10-19,2016-10-19,2016-12-10,USD,public,paid event,40.0,Business & Professional,US
143359330,940644915,2016-10-20,2016-10-20,2016-11-04,EUR,public,paid event,500.0,Music,AT
143361090,768735815,2016-10-20,2016-10-20,2016-11-16,AUD,public,free event,25.0,Community & Culture,AU
143364195,766904000,2016-10-20,2015-10-28,2017-02-25,BRL,public,free event,15.0,Travel & Outdoor,
143364860,90454355,2016-10-20,2016-10-20,2016-10-31,GBP,public,free event,400.0,Charity & Causes,GB
143370845,583308065,2016-10-20,2016-09-14,2017-02-19,USD,public,free event,3.0,Health & Wellness,US
143400315,950229165,2016-10-20,2016-10-25,2016-11-12,USD,public,paid event,1600.0,Other,US
143417405,658192765,2016-10-20,2016-10-20,2016-11-19,CAD,private,free event,100.0,,CA
143427295,725185475,2016-10-20,2016-10-20,2016-10-30,USD,public,free event,200.0,Food & Drink,US
143428720,269105190,2016-10-20,2016-10-20,2016-11-08,GBP,public,free event,1.0,Home & Lifestyle,GB
143444300,111397070,2016-10-20,2016-10-21,2016-11-19,USD,public,paid event,400.0,Health & Wellness,US
143449975,833920190,2016-10-20,2016-03-03,2016-11-17,USD,private,paid event,1.0,,US
143456600,115826150,2016-10-20,2016-10-20,2016-10-29,USD,public,free event,50.0,Seasonal & Holiday,US
143469010,437589705,2016-10-20,2016-10-20,2016-11-04,USD,public,paid event,40.0,Business & Professional,US
143473950,268739090,2016-10-20,2016-10-20,2016-10-21,USD,public,free event,100.0,,
143480260,709582350,2016-10-21,2016-10-21,2016-12-05,GBP,private,free event,35.0,,FR
143484295,950695435,2016-10-21,2016-10-21,2016-11-04,GBP,private,paid event,15.0,,GB
143501855,6929590,2016-10-21,2016-10-21,2017-01-08,USD,public,paid event,300.0,Business & Professional,
143524850,923040500,2016-10-21,2016-10-21,2016-10-23,USD,public,free event,1000.0,Business & Professional,
143524930,923040500,2016-10-21,2016-10-21,2016-11-08,USD,public,free event,1000.0,Business & Professional,
143530730,780632870,2016-10-21,2016-10-21,2016-12-21,USD,public,paid event,3400.0,Sports & Fitness,US
143542465,44104395,2016-10-21,2016-10-21,2016-10-22,USD,public,paid event,150.0,Business & Professional,US
143597665,501616175,2016-10-22,2016-10-22,2016-11-13,CAD,public,free event,30.0,Health & Wellness,CA
143612760,952130575,2016-10-22,2016-10-22,2017-03-31,USD,public,paid event,10000.0,,US
143619180,952200945,2016-10-22,2016-10-22,2016-10-22,USD,public,paid event,55.0,Religion & Spirituality,US
143644615,952359125,2016-10-23,2016-10-23,2016-11-16,USD,public,free event,10000.0,Food & Drink,US
143647990,952378755,2016-10-23,2016-10-23,2016-11-19,USD,public,free event,10000.0,Food & Drink,US
143660795,940026180,2016-10-23,2016-10-23,2016-10-27,USD,public,paid event,181.0,Performing & Visual Arts,US
143668775,448330035,2016-10-23,2016-10-23,2016-11-05,USD,public,paid event,156.0,Music,US
143675605,869451420,2016-10-23,2016-10-24,2016-10-24,USD,private,paid event,4.0,,
143684570,772039145,2016-10-23,2016-10-23,2016-12-10,USD,public,paid event,700.0,Performing & Visual Arts,US
143709385,764603730,2016-10-24,2016-10-24,2016-12-07,GBP,public,paid event,1170.0,Music,GB
143713030,723023555,2016-10-24,2016-10-25,2016-11-09,GBP,public,paid event,5.0,Business & Professional,
143724405,524641515,2016-10-24,2016-10-24,2016-11-02,AUD,public,free event,480.0,,AU
143726920,244047480,2016-10-24,2016-05-19,2016-12-05,GBP,public,paid event,100.0,Business & Professional,GB
143746105,878759350,2016-10-24,2016-10-24,2016-11-30,EUR,private,free event,233.0,,BE
143747340,481998955,2016-10-24,2016-11-08,2017-02-15,GBP,public,free event,60.0,Business & Professional,GB
143749090,95476385,2016-10-24,2016-10-24,2016-12-06,USD,public,paid event,1.0,Business & Professional,PR
143752060,520783925,2016-10-24,2016-01-23,2016-11-15,USD,public,free event,3.0,Sports & Fitness,US
143758585,857681880,2016-10-24,2016-11-07,2016-12-05,CAD,private,free event,60.0,,CA
143773050,48516345,2016-10-24,2016-10-24,2017-01-20,GBP,public,paid event,20.0,,GB
143773130,448932625,2016-10-24,2016-10-24,2016-10-28,EUR,private,free event,20.0,,IT
143785175,294893325,2016-10-24,2016-10-24,2016-10-26,USD,public,paid event,200.0,,US
143786335,471885815,2016-10-24,2016-10-24,2016-11-30,USD,public,paid event,20.0,Hobbies & Special Interest,US
143789135,953099585,2016-10-24,2016-10-24,2016-11-06,EUR,public,free event,100.0,Travel & Outdoor,ES
143790440,4541755,2016-10-24,2016-10-24,2017-02-26,USD,public,paid event,44.0,Auto & Boat & Air,US
143791025,2525565,2016-10-24,2016-10-24,2016-12-01,USD,public,paid event,50.0,Business & Professional,US
143810265,84507495,2016-10-24,2016-11-01,2017-01-28,USD,public,paid event,25.0,Health & Wellness,US
143811380,775581890,2016-10-24,2015-10-22,2016-11-10,GBP,public,free event,1.0,Health & Wellness,GB
143812065,530895355,2016-10-24,2016-10-03,2016-11-29,AUD,public,free event,15.0,Health & Wellness,AU
143812100,904655705,2016-10-24,2016-10-24,2016-10-29,USD,public,free event,100.0,Home & Lifestyle,US
143817255,535852725,2016-10-24,2016-10-24,2017-01-02,USD,private,free event,99.0,,
143828780,953334940,2016-10-24,2016-10-24,2017-10-24,AUD,public,free event,20.0,Business & Professional,AU
143835995,14089310,2016-10-24,2016-10-24,2016-11-05,USD,public,free event,100.0,Government & Politics,US
143842325,437589705,2016-10-24,2016-08-28,2016-10-25,USD,public,paid event,50.0,Business & Professional,US
143842445,437589705,2016-10-24,2016-08-28,2016-11-18,USD,public,paid event,50.0,Business & Professional,US
143854115,491581735,2016-10-25,2016-10-25,2016-10-27,GBP,public,free event,20.0,,GB
143861565,915852405,2016-10-25,2016-10-24,2017-02-15,USD,private,free event,20.0,,US
143892070,888163350,2016-10-25,2016-10-28,2017-01-18,GBP,public,free event,45.0,Government & Politics,GB
143903120,119198220,2016-10-25,2016-10-25,2017-03-23,CAD,public,free event,22.0,,CA
143918605,12063555,2016-10-25,2016-10-25,2016-11-16,USD,public,free event,210.0,Business & Professional,US
143925110,180337250,2016-10-25,2016-10-25,2016-12-19,USD,public,free event,10.0,Other,US
143939855,633045685,2016-10-25,2016-12-03,2016-12-29,USD,public,paid event,126.0,Food & Drink,US
143943140,473557105,2016-10-25,2016-10-25,2016-11-08,GBP,public,free event,6.0,Fashion & Beauty,GB
143944715,787003350,2016-10-25,2016-10-25,2016-10-29,USD,public,paid event,1000.0,Seasonal & Holiday,US
143946215,346490575,2016-10-25,2016-10-25,2017-01-17,USD,private,free event,150.0,,US
143958585,815040825,2016-10-25,2016-10-25,2016-11-14,USD,public,free event,100.0,Charity & Causes,US
143960935,487963335,2016-10-25,2016-10-25,2016-10-26,USD,private,free event,150.0,,
143967905,732331940,2016-10-25,2016-10-25,2016-12-23,USD,public,paid event,100.0,Sports & Fitness,US
143994055,87410515,2016-10-26,2016-10-26,2016-12-26,GBP,public,free event,1.0,Science & Technology,GB
144004595,954301415,2016-10-26,2016-10-26,2017-04-27,USD,public,free event,100.0,Performing & Visual Arts,LB
144008160,824567755,2016-10-26,2016-10-26,2016-11-29,GBP,public,paid event,200.0,Charity & Causes,GB
144009965,923301025,2016-10-26,2016-10-26,2016-11-04,USD,private,free event,100.0,,US
144015680,825336635,2016-10-26,2016-03-31,2016-10-31,USD,private,free event,1.0,,
144017610,848105145,2016-10-26,2016-10-26,2017-02-25,USD,public,paid event,500.0,Health & Wellness,US
144020595,436188045,2016-10-26,2016-10-26,2016-11-16,USD,public,paid event,190.0,,US
144022540,945995380,2016-10-26,2016-10-26,2016-11-11,EUR,public,free event,1000.0,Food & Drink,FR
144033995,242104790,2016-10-26,2016-05-12,2016-11-18,USD,private,free event,10.0,,
144038320,305121845,2016-10-26,2016-10-26,2016-11-15,USD,private,free event,300.0,,US
144040240,954462305,2016-10-26,2016-11-02,2016-11-27,USD,public,free event,100.0,Charity & Causes,US
144052880,342638875,2016-10-26,2016-10-26,2016-11-03,USD,private,free event,40.0,,US
144054130,953782125,2016-10-26,2016-10-26,2016-11-14,USD,public,free event,700.0,Government & Politics,US
144055695,954543600,2016-10-26,2016-10-26,2016-11-09,USD,public,paid event,90.0,,US
144056010,781202135,2016-10-26,2016-10-26,2016-12-31,USD,public,paid event,80.0,Seasonal & Holiday,US
144057895,817553110,2016-10-26,2016-10-26,2017-06-06,USD,private,free event,50.0,,US
144062225,780632870,2016-10-26,2016-10-26,2016-12-22,USD,public,paid event,1400.0,Sports & Fitness,US
144086570,889475890,2016-10-26,2016-10-26,2016-11-06,MXN,public,paid event,30.0,Food & Drink,MX
144087650,385406015,2016-10-26,2016-10-26,2017-06-12,USD,public,paid event,12.0,Other,US
144094615,678138300,2016-10-26,2016-10-26,2017-08-04,AUD,public,paid event,62.0,Performing & Visual Arts,AU
144097565,461717945,2016-10-26,2016-10-26,2016-11-18,USD,private,paid event,48.0,Health & Wellness,US
144112550,728414665,2016-10-27,2016-10-28,2016-11-24,GBP,private,free event,100.0,,GB
144118335,669412805,2016-10-27,2016-10-27,2017-03-02,USD,public,paid event,80.0,Science & Technology,US
144129525,942527550,2016-10-27,2016-10-27,2017-01-28,GBP,public,paid event,80.0,Fashion & Beauty,GB
144137850,950956520,2016-10-27,2016-10-27,2016-11-29,USD,private,free event,210.0,,US
144138875,927925260,2016-10-27,2016-10-27,2016-11-04,SGD,public,free event,120.0,Religion & Spirituality,SG
144161405,4117875,2016-10-27,2016-10-27,2017-01-11,USD,public,free event,100.0,,
144173410,264633250,2016-10-27,2016-10-27,2016-11-27,CAD,public,paid event,690.0,Seasonal & Holiday,CA
144177225,787956710,2016-10-27,2016-10-27,2016-11-21,USD,public,free event,50.0,,US
144188900,955171655,2016-10-27,2016-10-27,2017-09-26,USD,private,paid event,102.0,Film & Media & Entertainment,US
144212255,166040435,2016-10-27,2016-10-27,2016-12-08,USD,public,free event,70.0,Performing & Visual Arts,US
144215400,531680125,2016-10-27,2015-02-19,2017-03-21,USD,public,paid event,5.0,Hobbies & Special Interest,US
144225155,779138170,2016-10-27,2016-01-24,2016-12-18,AUD,public,,,Business & Professional,AU
144239290,940729455,2016-10-27,2016-10-27,2016-11-12,USD,public,paid event,400.0,Community & Culture,US
144248660,736279085,2016-10-27,2016-10-27,2017-03-02,AUD,public,paid event,20.0,Health & Wellness,AU
144251375,825365400,2016-10-27,2016-10-27,2016-12-17,USD,public,paid event,55.0,Business & Professional,US
144257100,955597975,2016-10-28,2016-10-28,2016-12-03,CHF,public,paid event,10.0,Family & Education,CH
144258220,231748895,2016-10-28,2016-10-28,2016-11-03,GBP,public,free event,100.0,Film & Media & Entertainment,
144267165,941173905,2016-10-28,2016-10-28,2016-11-03,GBP,private,free event,200.0,,
144271715,236111155,2016-10-28,2016-10-30,2016-11-07,GBP,public,free event,8.0,Community & Culture,GB
144273570,955712895,2016-10-28,2016-10-28,2016-12-07,USD,private,free event,100.0,,US
144284200,23949005,2016-10-28,2016-10-28,2016-11-18,CAD,private,free event,23.0,,CA
144289370,914900545,2016-10-28,2016-10-28,2016-11-10,USD,public,free event,300.0,Food & Drink,US
144300895,653047525,2016-10-28,2016-10-28,2016-12-03,USD,public,paid event,80.0,Health & Wellness,US
144304245,228994125,2016-10-28,2016-10-28,2016-11-21,USD,public,paid event,137.0,Business & Professional,US
144305545,491829605,2016-10-28,2016-10-28,2016-12-10,CAD,public,paid event,12.0,Sports & Fitness,CA
144308340,513979805,2016-10-28,2016-10-28,2016-12-16,USD,public,paid event,54.0,Health & Wellness,US
144322265,34126805,2016-10-28,2016-10-28,2016-11-15,USD,public,free event,41.0,Health & Wellness,US
144323895,546636855,2016-10-28,2016-10-28,2017-01-24,USD,public,free event,30.0,,US
144333600,164982225,2016-10-28,2016-10-28,2016-11-17,USD,private,free event,100.0,,US
144339620,677278205,2016-10-28,2016-10-28,2016-11-03,GBP,public,free event,50.0,Business & Professional,GB
144342740,437589705,2016-10-28,2016-10-28,2016-11-17,USD,public,paid event,40.0,Business & Professional,US
144382060,622786435,2016-10-29,2015-09-08,2017-06-13,USD,public,free event,10.0,Business & Professional,US
144388810,697318405,2016-10-29,2016-10-29,2016-11-27,USD,public,paid event,8.0,Community & Culture,US
144428865,437589705,2016-10-29,2016-10-29,2016-12-07,USD,public,paid event,40.0,Business & Professional,US
144429950,437589705,2016-10-29,2016-10-29,2016-11-10,USD,public,paid event,40.0,Business & Professional,US
144432475,801639740,2016-10-29,2016-10-29,2016-12-08,USD,public,paid event,1.0,Other,US
144435040,437589705,2016-10-29,2016-10-29,2016-12-23,USD,public,paid event,40.0,Business & Professional,US
144435345,437589705,2016-10-29,2016-10-29,2016-11-14,USD,public,paid event,40.0,Business & Professional,US
144438965,437589705,2016-10-29,2016-10-29,2016-11-18,USD,public,paid event,40.0,Business & Professional,US
144450910,437589705,2016-10-29,2016-10-29,2016-11-29,USD,public,paid event,40.0,Business & Professional,US
144453235,437589705,2016-10-29,2016-10-29,2016-12-07,USD,public,paid event,40.0,Business & Professional,US
144455110,437589705,2016-10-29,2016-10-29,2016-12-13,USD,public,paid event,30.0,Business & Professional,US
144456795,437589705,2016-10-29,2016-10-29,2016-12-18,USD,public,paid event,40.0,Business & Professional,US
144486885,437589705,2016-10-30,2016-10-30,2016-12-03,USD,public,paid event,40.0,Business & Professional,US
144494060,437589705,2016-10-30,2016-10-30,2016-11-12,USD,public,paid event,40.0,Business & Professional,US
144500200,437589705,2016-10-30,2016-10-30,2016-10-30,USD,public,paid event,40.0,Business & Professional,US
144512250,437589705,2016-10-30,2016-10-30,2016-12-30,USD,public,paid event,40.0,Business & Professional,US
144520210,437589705,2016-10-30,2016-10-30,2016-11-30,USD,public,paid event,40.0,Business & Professional,US
144524585,437589705,2016-10-30,2016-10-30,2016-11-20,USD,public,paid event,40.0,Business & Professional,US
144531810,686561010,2016-10-30,2016-10-30,2016-11-06,USD,public,free event,50.0,Religion & Spirituality,US
144541150,696916980,2016-10-30,2016-10-30,2016-11-05,USD,public,free event,20.0,Health & Wellness,US
144551230,437589705,2016-10-30,2016-10-30,2016-12-24,USD,public,paid event,50.0,Business & Professional,US
144555915,437589705,2016-10-30,2016-10-30,2016-12-17,USD,public,paid event,50.0,Business & Professional,US
144559620,437589705,2016-10-30,2016-10-30,2016-10-30,USD,public,paid event,60.0,Business & Professional,US
144568190,510821475,2016-10-30,2017-01-08,2016-12-10,USD,public,paid event,150.0,Home & Lifestyle,US
144626650,957055605,2016-10-31,2016-11-01,2016-11-09,GBP,public,free event,20.0,Film & Media & Entertainment,GB
144638760,613876275,2016-10-31,2016-11-01,2016-11-11,GBP,public,free event,80.0,Government & Politics,GB
144639600,955145585,2016-10-31,2016-10-28,2017-09-06,CHF,private,free event,200.0,,CH
144643315,493969465,2016-10-31,2016-10-31,2016-11-22,EUR,private,paid event,3.0,,IT
144643995,739990160,2016-10-31,2016-10-31,2016-11-29,USD,public,free event,100.0,,US
144651365,801711550,2016-10-31,2016-10-31,2016-11-17,EUR,private,free event,1.0,,GB
144656620,957187820,2016-10-31,2016-10-31,2016-12-03,GBP,public,paid event,100.0,Food & Drink,GB
144659150,315538145,2016-10-31,2016-11-15,2016-12-30,CAD,public,paid event,15.0,Family & Education,CA
144665020,854509170,2016-10-31,2016-10-31,2017-12-12,GBP,private,free event,12.0,Business & Professional,
144668775,670572755,2016-10-31,2016-10-31,2016-12-14,USD,public,free event,10.0,Family & Education,US
144694175,2899390,2016-10-31,2016-10-31,2016-12-09,USD,private,paid event,300.0,Business & Professional,US
144715125,125912435,2016-10-31,2016-10-31,2017-02-15,USD,public,free event,118.0,Business & Professional,US
144718585,56225875,2016-10-31,2016-10-31,2016-11-24,USD,public,free event,30.0,Other,US
144750090,793021485,2016-10-31,2016-02-21,2017-04-09,USD,public,free event,2650.0,Music,US
144755250,940072235,2016-10-31,2016-10-31,2016-12-31,USD,public,paid event,100.0,Seasonal & Holiday,US
144779620,239968750,2016-10-31,2016-10-31,2016-11-19,USD,public,free event,15.0,Business & Professional,US
144782785,751411465,2016-11-01,2016-11-01,2016-11-10,GBP,public,free event,31.0,Family & Education,GB
144787660,718983495,2016-11-01,2016-11-01,2016-11-09,EUR,private,free event,90.0,,IT
144792810,924461045,2016-11-01,2016-11-03,2016-12-02,GBP,public,paid event,72.0,Family & Education,
144798200,554758195,2016-11-01,2016-11-07,2017-01-20,USD,private,free event,75.0,,US
144801870,957436150,2016-11-01,2016-11-01,2016-11-17,USD,public,free event,30.0,Other,
144811505,783225410,2016-11-01,2016-11-01,2016-11-13,USD,private,free event,2.0,,
144811920,926651760,2016-11-01,2016-11-01,2016-11-20,USD,public,free event,25.0,Charity & Causes,US
144822115,437589705,2016-11-01,2016-11-01,2016-12-13,USD,public,paid event,60.0,Business & Professional,US
144822450,957868250,2016-11-01,2016-11-01,2017-06-29,EUR,public,free event,40.0,Community & Culture,IT
144822945,754639855,2016-11-01,2016-11-01,2016-11-23,EUR,public,free event,82.0,Business & Professional,IT
144824495,902263340,2016-11-01,2016-07-22,2016-11-21,USD,private,free event,10.0,,
144828935,327518155,2016-11-01,2016-11-01,2016-11-14,USD,public,free event,70.0,Science & Technology,US
144833760,808526070,2016-11-01,2016-09-29,2017-01-03,CAD,public,paid event,3000.0,Community & Culture,CA
144835825,777510265,2016-11-01,2016-11-05,2016-11-24,EUR,public,free event,40.0,Health & Wellness,BE
144837950,168084345,2016-11-01,2016-11-02,2016-12-13,GBP,public,free event,25.0,Religion & Spirituality,GB
144847545,707507095,2016-11-01,2016-11-01,2016-11-18,CAD,private,free event,72.0,,CA
